"alpha"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	69000	"slope"	0.0783934524
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	69000	"intercept"	0.75773251
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	70000	"slope"	0.085830475
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	70000	"intercept"	0.758820595
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	71000	"slope"	0.1003119344
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	71000	"intercept"	0.75190515
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	72000	"slope"	0.099132511
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	72000	"intercept"	0.75286856
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	73000	"slope"	0.114084352
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	73000	"intercept"	0.738455095
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	74000	"slope"	0.106872548
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	74000	"intercept"	0.74109647
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	75000	"slope"	0.100346441
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	75000	"intercept"	0.74941757
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	76000	"slope"	0.103920861
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	76000	"intercept"	0.747087845
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	77000	"slope"	0.1222473527
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	77000	"intercept"	0.738140525
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	78000	"slope"	0.1165950427
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	78000	"intercept"	0.736632545
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	79000	"slope"	0.1226571825
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	79000	"intercept"	0.730677315
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	80000	"slope"	0.1067321085
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	80000	"intercept"	0.748746315
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	81000	"slope"	0.102933350575
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	81000	"intercept"	0.742041585
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	82000	"slope"	0.1055305246
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	82000	"intercept"	0.744850525
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	83000	"slope"	0.1000028857065
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	83000	"intercept"	0.749133455
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	84000	"slope"	0.10740814657
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	84000	"intercept"	0.741389445
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	85000	"slope"	0.137353194
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	85000	"intercept"	0.723674105
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	86000	"slope"	0.12529245555
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	86000	"intercept"	0.724939905
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	87000	"slope"	0.11168719032
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	87000	"intercept"	0.73642657
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	88000	"slope"	0.06450829245
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	88000	"intercept"	0.765719795
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	89000	"slope"	0.0741539376
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	89000	"intercept"	0.775526995
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	90000	"slope"	0.085543624155
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	90000	"intercept"	0.75632386
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	91000	"slope"	0.102448283835
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	91000	"intercept"	0.747486975
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	92000	"slope"	0.08385036235
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	92000	"intercept"	0.758029625
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	93000	"slope"	0.06500284557
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	93000	"intercept"	0.771736425
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	94000	"slope"	0.05103443374
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	94000	"intercept"	0.7807113
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	95000	"slope"	0.05086757915
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	95000	"intercept"	0.781902635
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	96000	"slope"	0.06204847763
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	96000	"intercept"	0.774170425
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	97000	"slope"	0.055373484479
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	97000	"intercept"	0.78480215
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	98000	"slope"	0.0516905092
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	98000	"intercept"	0.77782943
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	99000	"slope"	0.08121877715
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	99000	"intercept"	0.768132325
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	100000	"slope"	0.07391273415
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8333951992792056954"	100000	"intercept"	0.76515502
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	10	"slope"	0.00011907575
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	10	"intercept"	0.49998159
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	1000	"slope"	0.06011320315
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	1000	"intercept"	0.69199637
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	2000	"slope"	0.079699365
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	2000	"intercept"	0.75871994
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	3000	"slope"	0.083757509
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	3000	"intercept"	0.76327903
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	4000	"slope"	0.094233134
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	4000	"intercept"	0.761790295
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	5000	"slope"	0.10034452
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	5000	"intercept"	0.749521645
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	6000	"slope"	0.095812633
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	6000	"intercept"	0.752680505
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	7000	"slope"	0.0898388315
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	7000	"intercept"	0.75302271
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	8000	"slope"	0.0942128057
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	8000	"intercept"	0.754504655
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	9000	"slope"	0.0956225046
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	9000	"intercept"	0.75540034
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	10000	"slope"	0.09198038
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	10000	"intercept"	0.758738425
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	11000	"slope"	0.08309540106
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	11000	"intercept"	0.76048872
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	12000	"slope"	0.095183156375
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	12000	"intercept"	0.751340405
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	13000	"slope"	0.1168854845
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	13000	"intercept"	0.73912718
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	14000	"slope"	0.105237531
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	14000	"intercept"	0.747494005
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	15000	"slope"	0.089650479
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	15000	"intercept"	0.75759084
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	16000	"slope"	0.086667221
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	16000	"intercept"	0.758538315
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	17000	"slope"	0.0837537083
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	17000	"intercept"	0.76181343
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	18000	"slope"	0.08278775825
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	18000	"intercept"	0.759987505
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	19000	"slope"	0.090341697
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	19000	"intercept"	0.754529275
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	20000	"slope"	0.0844045227
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	20000	"intercept"	0.758966995
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	21000	"slope"	0.09101461475
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	21000	"intercept"	0.754325855
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	22000	"slope"	0.112573003
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	22000	"intercept"	0.739908245
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	23000	"slope"	0.1289178005
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	23000	"intercept"	0.732719275
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	24000	"slope"	0.1273616195
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	24000	"intercept"	0.73670937
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	25000	"slope"	0.127671404
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	25000	"intercept"	0.73071393
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	26000	"slope"	0.1340720925
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	26000	"intercept"	0.73005343
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	27000	"slope"	0.1222933445
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	27000	"intercept"	0.731013305
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	28000	"slope"	0.1384944615
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	28000	"intercept"	0.7304275
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	29000	"slope"	0.133834546
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	29000	"intercept"	0.72485251
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	30000	"slope"	0.1198542785
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	30000	"intercept"	0.73154086
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	31000	"slope"	0.116081187
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	31000	"intercept"	0.735267665
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	32000	"slope"	0.1217280125
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	32000	"intercept"	0.734852455
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	33000	"slope"	0.1296678385
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	33000	"intercept"	0.72577384
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	34000	"slope"	0.1185400195
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	34000	"intercept"	0.73673005
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	35000	"slope"	0.127163815
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	35000	"intercept"	0.73674466
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	36000	"slope"	0.117133925
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	36000	"intercept"	0.740157635
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	37000	"slope"	0.107123063
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	37000	"intercept"	0.75043623
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	38000	"slope"	0.0843258973
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	38000	"intercept"	0.752985955
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	39000	"slope"	0.07283178617
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	39000	"intercept"	0.76393917
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	40000	"slope"	0.08388444135
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	40000	"intercept"	0.76422092
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	41000	"slope"	0.0897124645
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	41000	"intercept"	0.75554054
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	42000	"slope"	0.08036256396
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	42000	"intercept"	0.755883955
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	43000	"slope"	0.08792379225
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	43000	"intercept"	0.758263695
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	44000	"slope"	0.038743672096
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	44000	"intercept"	0.795821735
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	45000	"slope"	0.030001945465
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	45000	"intercept"	0.795052065
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	46000	"slope"	0.05612699911
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	46000	"intercept"	0.77812102
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	47000	"slope"	0.08199568445
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	47000	"intercept"	0.76109634
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	48000	"slope"	0.08239285755
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	48000	"intercept"	0.76085537
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	49000	"slope"	0.08031402
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	49000	"intercept"	0.7684196
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	50000	"slope"	0.082503542
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	50000	"intercept"	0.76418968
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	51000	"slope"	0.0762413934
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	51000	"intercept"	0.762369775
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	52000	"slope"	0.062691391385
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	52000	"intercept"	0.76378766
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	53000	"slope"	0.0684621185
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	53000	"intercept"	0.77520441
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	54000	"slope"	0.07219390825
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	54000	"intercept"	0.77256044
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	55000	"slope"	0.0812129039
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	55000	"intercept"	0.76232881
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	56000	"slope"	0.0901997882
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	56000	"intercept"	0.75957953
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	57000	"slope"	0.0899991365
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	57000	"intercept"	0.753172035
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	58000	"slope"	0.0909397555
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	58000	"intercept"	0.75607582
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	59000	"slope"	0.08097110725
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	59000	"intercept"	0.761254735
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	60000	"slope"	0.0751733491
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	60000	"intercept"	0.771798225
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	61000	"slope"	0.0744211123
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	61000	"intercept"	0.764221915
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	62000	"slope"	0.08479976865
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	62000	"intercept"	0.76267762
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	63000	"slope"	0.094356606
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	63000	"intercept"	0.749583945
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	64000	"slope"	0.08593942625
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	64000	"intercept"	0.75920707
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	65000	"slope"	0.0952968245
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	65000	"intercept"	0.74925818
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	66000	"slope"	0.088628795355
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	66000	"intercept"	0.754881875
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	67000	"slope"	0.0755357461
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	67000	"intercept"	0.76181397
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	68000	"slope"	0.07715376768
"0.75"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8988111336586601024"	68000	"intercept"	0.76095864
