"alpha"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	95000	"slope"	0.021283566135
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	95000	"intercept"	0.9313042
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	96000	"slope"	0.02817154785
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	96000	"intercept"	0.933132725
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	97000	"slope"	0.043848897775
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	97000	"intercept"	0.915522445
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	98000	"slope"	0.04172713955
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	98000	"intercept"	0.918565535
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	99000	"slope"	0.0319876577
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	99000	"intercept"	0.928615525
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	100000	"slope"	0.0377365024
"0.95"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"7068822404319368429"	100000	"intercept"	0.924217815
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	10	"slope"	6.4344415e-05
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	10	"intercept"	0.50004718
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	1000	"slope"	0.1108815615
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	1000	"intercept"	0.69791667
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	2000	"slope"	0.1633434275
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	2000	"intercept"	0.789931775
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	3000	"slope"	0.1615285985
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	3000	"intercept"	0.734905555
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	4000	"slope"	0.145968315
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	4000	"intercept"	0.735242965
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	5000	"slope"	0.1070171795
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	5000	"intercept"	0.70311843
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	6000	"slope"	0.1021162057
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	6000	"intercept"	0.723370385
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	7000	"slope"	0.0659268472
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	7000	"intercept"	0.716606545
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	8000	"slope"	0.024051937
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	8000	"intercept"	0.691033215
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	9000	"slope"	-0.0265308605
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	9000	"intercept"	0.72569869
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	10000	"slope"	-0.05660294463
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	10000	"intercept"	0.687337085
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	11000	"slope"	-0.070592746065
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	11000	"intercept"	0.68843814
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	12000	"slope"	-0.0754573129485
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	12000	"intercept"	0.713708222
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	13000	"slope"	-0.09810720775
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	13000	"intercept"	0.697915192
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	14000	"slope"	-0.11488468085
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	14000	"intercept"	0.70765559665
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	15000	"slope"	-0.13833663592
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	15000	"intercept"	0.6763689291
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	16000	"slope"	-0.11151924334
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	16000	"intercept"	0.721265113
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	17000	"slope"	-0.14830449078
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	17000	"intercept"	0.64959806
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	18000	"slope"	-0.154309764095
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	18000	"intercept"	0.65156885
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	19000	"slope"	-0.1344074611965
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	19000	"intercept"	0.647723
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	20000	"slope"	-0.141011310815
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	20000	"intercept"	0.60889841
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	21000	"slope"	-0.156852224445
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	21000	"intercept"	0.593251355
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	22000	"slope"	-0.1242205527
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	22000	"intercept"	0.67469658
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	23000	"slope"	-0.15522207261
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	23000	"intercept"	0.61698374
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	24000	"slope"	-0.16214599085
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	24000	"intercept"	0.579904075
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	25000	"slope"	-0.124959457725
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	25000	"intercept"	0.674362565
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	26000	"slope"	-0.14535002435
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	26000	"intercept"	0.56461717
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	27000	"slope"	-0.14439441645
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	27000	"intercept"	0.56597299
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	28000	"slope"	-0.06923545195
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	28000	"intercept"	0.655644595
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	29000	"slope"	-0.11106486245
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	29000	"intercept"	0.62502124
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	30000	"slope"	-0.138612013002
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	30000	"intercept"	0.58502681
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	31000	"slope"	-0.10410153476
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	31000	"intercept"	0.635127685
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	32000	"slope"	-0.0951177567
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	32000	"intercept"	0.65575176
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	33000	"slope"	-0.171407705465
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	33000	"intercept"	0.50552244
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	34000	"slope"	-0.1473225208
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	34000	"intercept"	0.54526132
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	35000	"slope"	-0.09805291917
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	35000	"intercept"	0.66916334
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	36000	"slope"	-0.1747092476
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	36000	"intercept"	0.540017625
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	37000	"slope"	-0.15702750432
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	37000	"intercept"	0.6017642
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	38000	"slope"	-0.113807699375
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	38000	"intercept"	0.64948404
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	39000	"slope"	-0.16180477354
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	39000	"intercept"	0.52682872
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	40000	"slope"	-0.17177021685
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	40000	"intercept"	0.513643175
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	41000	"slope"	-0.12589168726
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	41000	"intercept"	0.552897715
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	42000	"slope"	-0.15228160785
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	42000	"intercept"	0.49828488
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	43000	"slope"	-0.12199620385
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	43000	"intercept"	0.56361934
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	44000	"slope"	-0.1073815615
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	44000	"intercept"	0.568225835
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	45000	"slope"	-0.08260910505
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	45000	"intercept"	0.589990785
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	46000	"slope"	-0.1227646946
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	46000	"intercept"	0.53928432
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	47000	"slope"	-0.12352901795
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	47000	"intercept"	0.54573031
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	48000	"slope"	-0.10731115995
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	48000	"intercept"	0.60359949
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	49000	"slope"	-0.16044307467
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	49000	"intercept"	0.438397615
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	50000	"slope"	-0.07175984145
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	50000	"intercept"	0.5974483
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	51000	"slope"	-0.031763297
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	51000	"intercept"	0.594490965
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	52000	"slope"	-0.0621056265
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	52000	"intercept"	0.54275132
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	53000	"slope"	-0.089677261
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	53000	"intercept"	0.479819925
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	54000	"slope"	-0.046931203
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	54000	"intercept"	0.47312512
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	55000	"slope"	0.0453918305
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	55000	"intercept"	0.69088055
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	56000	"slope"	-0.029038064
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	56000	"intercept"	0.529823945
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	57000	"slope"	-0.04406403945
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	57000	"intercept"	0.557371785
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	58000	"slope"	-0.0278493472
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	58000	"intercept"	0.639654005
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	59000	"slope"	-0.0382370662
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	59000	"intercept"	0.612302475
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	60000	"slope"	-0.0417986228
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	60000	"intercept"	0.58693979
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	61000	"slope"	-0.07202676944
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	61000	"intercept"	0.600698715
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	62000	"slope"	-0.080116545095
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	62000	"intercept"	0.58040363
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	63000	"slope"	-0.0255874724
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	63000	"intercept"	0.67995238
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	64000	"slope"	-0.09017555265
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	64000	"intercept"	0.515847745
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	65000	"slope"	-0.0800485372
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	65000	"intercept"	0.5365261
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	66000	"slope"	-0.06029924804
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	66000	"intercept"	0.60731068
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	67000	"slope"	-0.06671969145
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	67000	"intercept"	0.556918815
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	68000	"slope"	-0.1016429013
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	68000	"intercept"	0.431985725
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	69000	"slope"	-0.07092279975
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	69000	"intercept"	0.45882265
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	70000	"slope"	-0.0577599364
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	70000	"intercept"	0.536489705
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	71000	"slope"	-0.07042152935
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	71000	"intercept"	0.464217065
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	72000	"slope"	-0.04982530195
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	72000	"intercept"	0.562507365
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	73000	"slope"	-0.1149849159
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	73000	"intercept"	0.442416705
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	74000	"slope"	-0.06745833505
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	74000	"intercept"	0.55861323
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	75000	"slope"	-0.0729541861
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	75000	"intercept"	0.47854193
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	76000	"slope"	-0.0877932873
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	76000	"intercept"	0.470363365
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	77000	"slope"	-0.07327116005
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	77000	"intercept"	0.47208508
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	78000	"slope"	-0.03834407615
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	78000	"intercept"	0.516293115
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	79000	"slope"	-0.0638143791
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	79000	"intercept"	0.4761108
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	80000	"slope"	-0.08814766505
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	80000	"intercept"	0.464563
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	81000	"slope"	-0.0893771887
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	81000	"intercept"	0.544676315
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	82000	"slope"	-0.1129395064
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	82000	"intercept"	0.531478045
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	83000	"slope"	-0.10015996025
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	83000	"intercept"	0.64046518
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	84000	"slope"	-0.12610533419
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	84000	"intercept"	0.55070972
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	85000	"slope"	-0.125181594565
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	85000	"intercept"	0.56795817
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	86000	"slope"	-0.133014599555
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	86000	"intercept"	0.557315125
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	87000	"slope"	-0.137395893995
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	87000	"intercept"	0.5224149
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	88000	"slope"	-0.118247802114
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	88000	"intercept"	0.60473939
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	89000	"slope"	-0.096176833755
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	89000	"intercept"	0.55530363
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	90000	"slope"	-0.102045673195
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	90000	"intercept"	0.433787145
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	91000	"slope"	-0.07104183172
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	91000	"intercept"	0.5855572
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	92000	"slope"	-0.06459518484
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	92000	"intercept"	0.68032761
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	93000	"slope"	-0.07704179585
"0.95"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1473247956249084923"	93000	"intercept"	0.558241645
